"","ID.medlyn","file.medlyn","variable.medlyn","model.medlyn","deviance_SS.medlyn","numIter.medlyn","BIC.medlyn","k25.medlyn","Ea.medlyn","delS.medlyn","Hd.medlyn","minT.medlyn","maxT.medlyn","ID.new","file.new","variable.new","model.new","deviance_SS.new","numIter.new","BIC.new","k25.new","Ea.new","delS.new","Hd.new","minT.new","maxT.new"
"93","Glycine max_r5_30","nick_smith.csv","Vcmax","Medlyn",973.958927358455,10,56.5237177315294,75.5975417320908,52.9850221664045,0.366301459818376,115.167630725914,14,50,"Glycine max_r5_30","nick_smith.csv","Vcmax","New",917.119101390286,35,56.162927001522,75.5298295086677,52.9850221664045,0.365396637050088,114.552565722314,14,50
"94","Glycine max_r6_30","nick_smith.csv","Vcmax","Medlyn",450.673285271461,8,51.8999588537092,73.4410472484008,81.7904515691791,0.303924103497448,94.5706159320874,14,50,"Glycine max_r6_30","nick_smith.csv","Vcmax","New",450.669773634419,17,51.8999121016495,73.4358611375532,79.3476902052423,0.304504053111051,94.7438993031915,14,50
"95","January_8_Elevated_wet","wtc1_Aci_processed.csv","Vcmax","Medlyn",54.7160453638289,2,39.2484449310568,44.9212996043087,36.7579562661359,7.31035887660851e-06,21.5625112865549,25.159357143,35.871633333,"January_8_Elevated_wet","wtc1_Aci_processed.csv","Vcmax","New",53.3605341182873,30,39.0979313968498,44.3885408193087,110.273866006806,0.306039057227856,88.1630786826426,25.159357143,35.871633333
"96","Lagerstroemia speciosa","SlotWinterPCE_RawData_DiffusionCorrected.csv","Vcmax","Medlyn",14822.2265267155,22,407.612709046705,71.4333497014329,73.0154137050507,15.9303768283389,4999.99901914444,27.9107692307692,40.4358333333333,"Lagerstroemia speciosa","SlotWinterPCE_RawData_DiffusionCorrected.csv","Vcmax","New",14821.1692226832,19,407.609498977125,71.4636909477587,70.4600627451912,15.9303859478125,4999.99916996675,27.9107692307692,40.4358333333333
"97","Landes_Jan","Medlyn_etal_all.csv","Vcmax","Medlyn",27819.300972582,128,149.408116402406,92.6120307989008,136.902027099995,0.398556898426854,116.701720124841,16.1285714285714,36.1285714285714,"Landes_Jan","Medlyn_etal_all.csv","Vcmax","New",27814.2665249056,36,149.405763584749,92.6902374535029,136.902027099995,0.40536477820845,118.600519123175,16.1285714285714,36.1285714285714
"98","Landes_Mar","Medlyn_etal_all.csv","Vcmax","Medlyn",38567.5562828229,3,122.467512111303,56.2016270661263,62.8931729721724,6.13251976112296,81.9989118940008,17.1857142857143,36.35,"Landes_Mar","Medlyn_etal_all.csv","Vcmax","New",34004.0002468042,27,121.208179709077,56.2066086130183,62.9090461330713,6.11200219450758,75.9830387311689,17.1857142857143,36.35
"99","Landes_Oct","Medlyn_etal_all.csv","Vcmax","Medlyn",4903.2088812632,336,134.945794972049,51.3084349576697,106.815913955747,0.638753695934111,194.877211469275,16.1142857142857,37.2375,"Landes_Oct","Medlyn_etal_all.csv","Vcmax","New",4903.09393366772,11,134.945466761434,51.3069030430851,104.364671224887,0.639044068370829,194.963268429903,16.1142857142857,37.2375
"100","Micropholis guyanensis ssp duckeana_wet","AmazonACIdata_f.csv","Vcmax","Medlyn",409.955747106367,93,44.2696314319775,56.3531932226132,150.978194475836,0.39279061780978,114.471282885588,25.1457142857143,36.9271428571429,"Micropholis guyanensis ssp duckeana_wet","AmazonACIdata_f.csv","Vcmax","New",409.765578163687,67,44.2673115100696,56.3291384935403,150.978194475836,0.400923331836393,116.847029452027,25.1457142857143,36.9271428571429
"101","Oryza sativa_r1_30","nick_smith.csv","Vcmax","Medlyn",257.151320254085,66,48.5334911675474,23.8777870626352,64.3971707891202,0.298726478884202,94.8438691823034,14,50,"Oryza sativa_r1_30","nick_smith.csv","Vcmax","New",257.151861787743,60,48.5335038029036,23.8763479659614,61.9830471465857,0.299039611155266,94.9217603200762,14,50
"102","Oryza sativa_r2_25","nick_smith.csv","Vcmax","Medlyn",694.416805702174,37,54.493937118108,52.2673087545711,111.440715631709,0.419626033480479,129.32488411755,14,50,"Oryza sativa_r2_25","nick_smith.csv","Vcmax","New",681.129580058917,89,54.3780183320484,52.0754444768496,111.440715631709,0.424803949259668,130.750102047867,14,50
"103","Oryza sativa_r3_25","nick_smith.csv","Vcmax","Medlyn",30.0089676261262,397,31.1968666213722,32.4030684798284,53.267233281377,0.505380891837256,167.568885167048,14,50,"Oryza sativa_r3_25","nick_smith.csv","Vcmax","New",62.3887420175999,21,34.8563095456156,34.4664636953079,139.016317211581,0.351927574300306,100.247420271441,14,50
"104","Oryza sativa_r3_35","nick_smith.csv","Vcmax","Medlyn",747.755048297718,35,54.9379556220571,39.4998124684225,99.4968707452156,0.423240257613229,131.937369485484,14,50,"Oryza sativa_r3_35","nick_smith.csv","Vcmax","New",747.329157489622,114,54.9345372929652,39.2351371043294,98.8061609062678,0.42541850239492,132.464549847143,14,50
"105","Oryza sativa_r4_20","nick_smith.csv","Vcmax","Medlyn",29.8429560028122,16,35.6111959223423,4.96860241331052,142.455939058817,4.69999706944386,82.267372915715,14,50,"Oryza sativa_r4_20","nick_smith.csv","Vcmax","New",29.7471916294005,14,35.5919113003722,4.97449439409357,139.028181466138,2.62664841945963,81.4559367455043,14,50
"106","PEFR5","Arctic_A-Ci_curves_2012-2015_test_file.csv","Vcmax","Medlyn",6152.83395831034,50,501.102197080804,94.3413273419512,69.7819057418239,0.833075658084386,252.150465238485,5.10459300457143,24.8603467916667,"PEFR5","Arctic_A-Ci_curves_2012-2015_test_file.csv","Vcmax","New",6152.75772304911,47,501.101391708399,94.3380980586229,67.4044309846351,0.831887825528795,251.783827994215,5.10459300457143,24.8603467916667
"107","Picea mariana","Picea_mariana_way_etal.csv","Vcmax","Medlyn",3454.19956194315,110,354.599286451703,20.8792012670264,63.9784082794482,0.230521428085653,71.1270462864908,9.62444444444444,42.7322222222222,"Picea mariana","Picea_mariana_way_etal.csv","Vcmax","New",3454.12771953785,24,354.59830890883,20.8790504608318,61.5924255727328,0.23123095902399,71.3342167551752,9.62444444444444,42.7322222222222
"108","Picea mariana ","SPRUCE_3_cohort_ACi_data.csv","Vcmax","Medlyn",323116.26535111,17,2885.94085891364,41.319926963919,108.370036997089,0.277968047650236,74.5204002661934,1,50,"Picea mariana ","SPRUCE_3_cohort_ACi_data.csv","Vcmax","New",323049.677189429,9,2885.88108923008,41.360300202373,108.370036997089,0.286787911102287,77.137124452404,1,50
"109","Picea_abies_LT","Pieca_abies_tarvainen_etal.csv","Vcmax","Medlyn",2968.58784500587,87,297.953933802358,62.305478768389,48.3057704214543,0.66948616891695,209.954408546189,11.565,37.6572727272727,"Picea_abies_LT","Pieca_abies_tarvainen_etal.csv","Vcmax","New",2968.41629362186,10,297.951679970688,62.3036371975126,45.8728372189352,0.668149065808131,209.524762092851,11.565,37.6572727272727
"110","Pinus densiflora","Pinus_densiflora_han_etal.csv","Vcmax","Medlyn",648.464188770358,35,81.6119130051006,65.0820369113124,134.766672807592,0.425794462866053,123.612690365301,11.96625,29.6055555555556,"Pinus densiflora","Pinus_densiflora_han_etal.csv","Vcmax","New",648.462383040747,74,81.6118851588115,65.0815937490186,132.344826180611,0.426121900306914,123.712642241674,11.96625,29.6055555555556
"111","Pinus nigra_r1_25","nick_smith.csv","Vcmax","Medlyn",25.044825264641,47,34.5595063088033,43.5419978354319,42.6665082712377,0.392433959120403,124.606523089394,14,50,"Pinus nigra_r1_25","nick_smith.csv","Vcmax","New",19.5166968819943,61,33.063125026559,43.6045853524039,42.6665082712377,0.382568039220976,121.061863149666,14,50
"112","Pinus nigra_r1_30","nick_smith.csv","Vcmax","Medlyn",26.8177785236325,72,34.9698932011872,9.89149488867444,50.0849566779268,0.319749238666453,100.30047956901,14,50,"Pinus nigra_r1_30","nick_smith.csv","Vcmax","New",26.063132753128,92,34.7986335945987,9.89464476702731,50.0849566779268,0.32027959481481,100.122663186635,14,50
